"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"2546" 75600097 0 3 2 2 0 1.4083 0.6805 0.2907 -0.8374 -0.3358 1.1793 -1.3597 -1.7095 0.7628 1.0346 135 180 270 498.967 584.585 493.289 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2548" 75600097 1 3 2 6 0 -0.9295 -1.0718 1.5699 0.6317 1.5156 0.0477 -0.1256 1.0084 1.314 1.0346 180 225 270 486.575 384.203 494.383 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2553" 75600097 1 1 2 6 0 -0.687 1.9816 -0.7823 0.0997 1.5156 1.1793 -1.8407 0.8997 1.314 1.0346 270 225 270 690.592 538.84 602.328 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2554" 75600097 0 1 2 6 0 0.5949 0.4404 0.2907 0.7759 1.075 1.1793 -0.147 1.0778 0.385 -1.1869 270 180 360 582.028 579.19 573.907 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2555" 75600097 1 1 2 6 0 0.4637 1.1713 -0.7823 0.7207 0.8768 1.1793 -0.204 1.0339 -2.7106 1.0346 180 225 270 652.186 602.87 621.524 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2560" 75600097 1 1 2 6 0 0.4637 -0.4894 -0.7823 -0.3852 -0.1725 -0.4903 -0.6085 0.7585 -2.1621 -0.6576 90 180 0 575.385 538.03 608.452 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2564" 75600097 0 2 2 6 0 1.1422 -0.9385 0.2907 1.5829 1.5156 1.1793 0.68 1.582 -0.2023 1.0346 180 225 135 608.362 638.68 676.386 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2565" 75600097 1 1 2 6 0 1.8905 -0.4018 0.2907 1.14 0.2975 1.1793 1.4829 1.3231 -0.2023 0.2127 315 225 225 714.649 681.354 642.256 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2566" 75600097 0 1 2 5 0 -1.2319 -1.3083 0.2308 -0.225 -0.3358 -1.25 -0.1304 0.4471 -1.3245 1.0346 180 180 180 468.859 555.199 469.853 23 11.8174 0.1 -0.7828 0.1795 0.2266 0.1329
"2586" 75600099 0 1 0 3 1 1.8905 -1.1832 0.2907 -1.2709 -0.6541 -0.6122 -1.2806 -1.5488 -0.0348 0.3657 180 180 135 465.108 492.913 542.281 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2588" 75600099 1 1 0 5 0 0.4637 -0.6659 0.8233 1.6811 0.9244 1.1793 1.8725 0.6479 1.314 -1.3939 225 225 90 406.154 367.835 377.732 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2594" 75600099 1 1 0 6 0 -0.687 0.9423 0.2907 0.4649 0.4816 1.1793 0.0148 1.1183 -0.2023 -1.0657 225 225 90 612.49 643.262 660.753 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2595" 75600099 1 1 0 5 0 -0.3799 0.6818 -0.7823 2.6067 1.5465 1.1793 1.1129 1.6016 -0.7769 0.6364 225 225 90 634.447 586.265 512.503 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2596" 75600099 0 1 0 5 0 -1.1597 -0.592 -0.7823 0.9425 0.4765 1.1793 1.1956 0.9079 -1.3245 1.0346 225 225 180 436.106 430.3 414.011 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2598" 75600099 1 1 0 6 0 -1.8939 0.2968 0.2907 0.4603 0.4432 1.1793 0.2697 1.107 1.314 1.0346 225 225 180 537.412 590.825 539.655 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2600" 75600099 1 1 0 6 0 -0.13 0.4458 0.8233 -0.146 -0.0502 -0.6853 -0.4189 0.7267 -1.6385 0.5029 225 225 180 560.655 552.886 537.929 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2601" 75600099 1 1 0 6 0 0.855 -0.1769 0.1462 2.0903 1.5465 1.1793 0.9641 1.7968 -1.1481 -0.6576 180 180 180 415.283 425.182 475.745 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2614" 75600099 1 1 0 6 0 0.4637 0.0348 0.2907 -0.3099 0.0213 1.1793 -0.7591 0.6806 -1.415 1.0346 225 225 180 635.813 657.548 642.384 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2615" 75600099 0 1 0 6 0 0.0208 0.3151 -0.7823 -0.0702 -0.7888 1.1793 0.6689 0.7906 1.314 -1.2947 225 225 90 393.315 340.187 482.029 18 12.2 -0.0672 -0.614 0.6355 0.2266 -0.6263
"2618" 75600100 0 2 2 3 0 0.052 -0.7587 1.1928 0.2892 0.6997 -0.1357 -0.0399 -0.5895 0.7628 0.6364 270 180 135 650.732 688.324 602.079 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2619" 75600100 0 1 0 5 0 -0.0845 0.6818 0.2907 0.1156 -0.1611 1.1793 0.0863 0.3085 0.4522 1.0346 270 180 90 513.71 429.428 469.646 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2620" 75600100 1 2 2 6 0 -1.1858 -0.1843 0.7703 0.0386 -0.6541 0.1806 0.5953 0.0885 -0.1811 1.0346 270 180 90 581.964 560.039 482.72 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2621" 75600100 0 3 2 4 0 -1.8939 -0.1956 0.2907 0.4458 0.1299 -0.7412 1.8469 0.1452 0.7015 0.5029 280 160 240 443.95 390.313 325.7 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2622" 75600100 0 2 0 2 0 0.4637 0.1589 -0.7823 -0.105 -0.3819 1.1793 6e-04 -1.3996 -0.2023 1.0346 315 180 90 455.301 532.719 385.627 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2623" 75600100 0 1 0 5 0 0.1097 -0.3184 -0.7823 0.3502 1.1953 -0.4903 -0.2118 -0.417 0.3485 0.2169 225 180 90 527.101 519.691 506.979 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2625" 75600100 1 1 2 6 0 -0.13 0.3241 -0.7823 0.1362 0.2269 -0.1357 0.1776 0.7755 -0.2023 -1.5824 270 270 180 581.844 455.126 576.078 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2626" 75600100 0 3 2 0 1 0.4637 -0.4509 1.1625 -0.9196 -0.6541 -0.6122 -0.4679 -2.843 -2.7106 -1.1847 360 180 135 464.728 482.499 434.21 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2627" 75600100 0 1 0 5 0 0.4637 0.6818 -0.7823 0.1244 0.3897 1.1793 0.256 0.2617 -0.7366 1.0346 225 180 135 492.195 507.232 476.845 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2628" 75600100 1 1 2 5 0 -0.4342 2.7249 -0.7823 -0.1533 -0.1052 0.0477 0.0997 0.7934 -0.3971 1.0346 270 180 90 528.141 439.667 434.749 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2629" 75600100 0 1 0 3 0 0.9109 0.3018 -0.7823 -0.6723 -0.6541 1.1793 -0.8113 -0.2143 -0.1512 1.0346 315 180 90 486.103 509.212 522.342 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2630" 75600100 0 1 0 6 0 0.1097 1.4685 -0.7823 1.6767 1.1953 0.0477 1.0738 1.2996 0.2485 1.0346 270 180 90 605.043 538.168 531.074 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2631" 75600100 0 1 0 6 0 1.8905 -0.3184 -0.7823 -0.7889 -1.8598 -0.4903 -0.3047 0.0567 -1.1965 -0.6576 225 180 135 435.773 413.786 434.485 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2632" 75600100 1 2 2 5 0 -0.6133 2.7249 -0.7823 -0.8756 -1.8598 -2.2417 0.6711 -0.8258 1.314 -1.3939 270 45 135 501.339 399.526 318.275 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2634" 75600100 1 3 2 4 1 1.8905 0.6818 1.1928 0.2628 -0.0502 -0.1357 0.4716 0.01 0.0079 -1.7696 520 520 520 551.336 490.09 442.662 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2635" 75600100 0 1 0 6 0 1.8905 0.6818 -0.7823 0.2596 -1.8598 0.0477 1.9395 0.8694 -0.3673 -1.5824 270 180 135 570.25 557.244 547.334 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2636" 75600100 0 2 2 5 0 0.1097 -0.3184 -0.7823 -0.2965 -0.3819 1.1793 -0.2559 0.0524 -0.6262 1.0346 270 180 90 589.54 525.456 462.416 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2637" 75600100 0 1 2 3 0 -1.8939 -0.2444 0.2907 -0.7955 -0.6541 -0.3792 -0.4024 -1.2108 -1.1481 -0.6576 200 100 100 452.434 404.416 385.921 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2638" 75600100 1 1 0 1 0 1.0671 -0.5574 0.2907 -0.3711 -0.6541 -0.9191 0.2954 -1.9329 -1.6385 -2.0819 270 180 90 530.135 476.456 411.999 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2639" 75600100 1 1 0 6 0 -1.8939 1.4685 -0.7823 -1.2143 -1.8598 -0.1357 -0.8817 0.2251 1.314 0.6402 225 180 180 558.569 439.996 401.324 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2641" 75600100 0 3 2 6 0 -1.8939 -0.5707 0.7294 0.0181 0.1299 0.1806 -0.0647 0.426 0.481 -0.6576 270 180 90 419.38 405.135 324.265 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2642" 75600100 0 1 0 3 0 0.052 -0.0879 -0.7823 0.6001 -0.1932 1.1793 0.581 0.5031 -0.2023 1.0346 360 240 180 472.327 514.493 497.896 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2643" 75600100 0 1 0 3 0 -1.2792 -0.4822 -0.7823 -0.0885 0.0213 -0.1357 -0.3582 0.1098 -1.5447 1.0346 270 180 180 527.655 534.405 496.688 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2644" 75600100 0 2 3 2 0 1.4083 0.3225 -0.7823 -0.8692 -1.2227 -0.5668 -0.7433 -1.6612 0.4522 0.5029 270 180 135 443.95 492.476 428.874 18 11.3333 -1.4212 -1.4551 -1.9281 -2.0409 0.9042
"2645" 75600101 1 1 2 6 0 1.0109 0.5404 1.5436 -0.5477 -0.607 -1.0527 -0.3766 -0.137 1.314 1.0346 315 315 270 421.915 499.088 454.366 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2650" 75600101 1 2 2 6 0 1.1422 0.0043 -0.7823 -0.8716 -1.8107 0.0477 -0.6257 -0.5501 -0.7769 1.0346 180 180 90 430.848 381.816 440.275 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2655" 75600101 0 1 2 3 0 -0.1558 1.0218 0.2907 1.14 1.075 1.1793 0.378 -0.2649 1.314 1.0346 225 225 90 496.458 549.766 505.824 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2657" 75600101 1 1 2 2 1 0.4637 -1.4159 0.2907 -1.0087 -1.4773 -1.0118 -1.1925 -1.6551 1.314 0.3622 200 200 80 330.05 383.822 343.004 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2663" 75600101 1 1 2 2 1 0.6556 -0.8591 1.1625 0.0884 0.2041 1.1793 -0.2514 -1.2661 -0.6675 0.5029 180 225 90 339.403 392.95 363.564 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2669" 75600101 1 1 2 6 1 -0.3799 1.1713 -0.7823 2.3687 1.075 1.1793 2.4905 0.8964 -0.1512 0.5029 120 120 60 446.102 364.998 454.712 18 10.576 0.8006 0.1757 1.162 -0.1662 0.9042
"2679" 75600102 0 2 2 3 0 -1.8939 1.4685 -0.7823 -0.401 -0.6541 -0.6122 0.4145 -0.7388 -0.5575 1.0346 180 180 90 431.331 507.504 511.201 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2680" 75600102 0 3 2 3 0 -0.687 0.6344 0.2907 1.6657 1.1953 -0.1357 1.0429 0.4635 -0.3971 1.0346 180 180 90 524.412 592.499 614.514 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2684" 75600102 0 1 0 5 1 1.8905 -0.1769 0.2907 -0.603 0.0213 -1.0193 -0.3639 -0.3552 -0.2744 -1.5847 225 225 135 371.676 377.797 314.975 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2694" 75600102 1 2 2 4 0 -1.8939 0.171 -0.7823 0.1976 -0.1932 -0.1357 0.5662 -0.6141 0.7628 -0.6576 180 180 90 445.512 394.368 412.915 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2695" 75600102 0 2 3 5 0 -1.8939 0.9683 0.2907 0.5952 0.9211 0.6763 0.1879 0.4692 -0.9734 1.0346 180 180 315 355.567 376.151 377.081 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2696" 75600102 1 1 0 4 1 0.052 0.3241 0.2907 -0.0108 -0.474 -0.9779 0.7471 -0.7265 0.4394 1.0346 360 360 450 466.133 382.137 336.453 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2699" 75600102 0 2 0 4 0 -1.8939 2.7249 -0.7823 -1.3335 -1.8598 -2.049 -0.4388 -1.4385 -0.5575 1.0346 180 180 90 461.848 563.373 530.864 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2701" 75600102 0 2 2 2 0 -0.3498 1.4326 0.7703 -0.0081 0.1299 -0.4903 -0.0254 -1.2972 0.2148 -2.4468 180 180 135 608.037 445.041 427.489 18 12.4286 1.0283 -1.4551 0.1795 -0.1662 0.287
"2703" 75600103 0 1 0 6 0 0.052 -0.1266 -0.7823 0.2384 0.2426 1.1793 -0.5211 1.1348 -0.1719 1.0346 180 180 90 600.4 678.795 658.462 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2704" 75600103 0 1 2 5 0 0.1097 -0.4018 -0.7823 -0.1183 -0.5354 0.0477 -0.1042 0.1135 -0.9514 1.0346 180 180 270 626.211 606.768 624.895 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2705" 75600103 1 1 2 5 0 -0.7592 0.7889 -0.7823 0.0689 -0.3763 0.0477 0.1762 0.449 0.2485 1.0346 180 225 180 631.652 605.125 700.667 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2706" 75600103 0 1 2 6 0 1.0671 -0.0672 -0.7823 -0.0813 -0.0521 1.1793 -0.5936 0.8871 -0.6371 1.0346 160 160 160 640.603 605.905 621.179 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2707" 75600103 1 1 2 6 0 -0.687 -0.0382 -0.7823 0.4593 0.3276 1.1793 0.0175 0.2732 0.4394 0.6402 180 225 180 664.38 621.079 660.02 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2712" 75600103 1 1 2 3 0 -0.687 -0.2641 -0.7823 -0.7627 -1.8107 0.0477 -0.4499 -0.5734 0.4394 -0.6576 180 180 180 640.144 599.488 636.734 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2713" 75600103 0 1 2 6 0 1.4083 0.7984 -0.7823 0.9458 1.075 1.1793 0.3372 1.4039 -0.3971 -1.8598 200 200 200 686.579 626.587 639.582 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2715" 75600103 1 3 2 1 0 0.4637 -0.7268 0.2907 0.1897 0.4568 1.1793 -0.0836 -1.6956 1.314 1.0346 180 180 180 613.009 603.681 662.295 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2717" 75600103 0 1 2 6 0 1.8905 -0.6126 -0.7823 0.5639 1.5156 1.1793 -0.2732 1.28 0.4394 1.0346 180 225 225 566.669 589.795 579.189 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2719" 75600103 0 1 2 5 0 1.3423 0.8964 -0.7823 -0.4964 -0.4999 -0.6853 -0.5007 0.3052 0.3485 1.0346 200 200 200 587.165 602.828 563.491 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2722" 75600103 1 1 2 3 0 -1.8939 -0.9469 2.0987 0.3745 -0.208 -0.1357 0.5027 0.2088 -0.8065 0.5029 180 180 180 665.302 735.679 773.04 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2723" 75600103 0 1 2 6 0 1.3423 1.008 1.1625 0.5891 0.4503 -0.1357 0.0947 1.1708 0.1155 1.0346 180 180 270 579.93 615.207 620.22 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2724" 75600103 1 1 2 5 0 -1.8939 0.2256 -0.7823 1.0412 1.075 1.1793 -0.1896 1.2415 -0.828 0.6364 180 180 180 525.375 565.881 565.09 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2726" 75600103 1 1 2 5 0 -0.2006 -0.2641 -0.7823 0.6437 1.5156 1.1793 -0.4429 0.4699 -1.7803 -0.6576 180 180 270 562.71 539.389 480.2 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2728" 75600103 0 2 2 5 0 1.4083 6e-04 -0.7823 -0.5099 -0.6937 1.1793 -0.4448 -0.5934 -0.0348 0.0224 220 220 220 510.723 544.672 556.948 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2729" 75600103 1 1 2 3 0 -0.3799 -0.0154 -0.7823 0.0674 -0.208 1.1793 -0.3603 -0.4541 -1.3684 -1.292 200 200 200 584.394 576.864 557.755 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2732" 75600103 1 1 2 6 0 0.176 0.0917 -0.7823 -0.6876 -0.0937 -1.3835 -1.0167 0.4379 -1.555 -0.6576 180 180 180 642.756 672.105 593.45 23 12.0315 -0.3123 -1.4551 -0.6199 -0.1144 0.9042
"2736" 75600104 1 1 0 6 0 -0.4342 -0.3184 -0.7823 1.6994 1.5465 1.1793 0.9275 1.5279 1.314 1.0346 180 225 225 476.764 511.577 470.721 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2739" 75600104 0 2 2 6 0 0.5949 -0.6693 0.7703 0.7856 0.8034 -0.1357 0.1181 1.3664 0.7628 1.0346 180 225 180 641.99 594.46 594.782 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2741" 75600104 0 1 0 6 0 0.4637 -0.6242 0.7703 0.9822 0.9524 -0.1357 0.551 1.3579 -1.7418 1.0346 180 180 180 510.04 398.199 469.188 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2744" 75600104 1 2 0 5 0 -0.13 0.6818 0.7703 0.6412 0.1299 -0.1357 1.6088 0.4707 0.1694 -0.6576 180 180 270 545.065 447.04 473.67 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2745" 75600104 0 1 0 3 0 -0.4342 0.9517 -0.7823 -0.7964 -1.8598 -0.9191 -0.2017 -0.9235 -0.7366 -1.5824 180 225 270 511.82 484.156 480.857 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2746" 75600104 0 1 0 2 0 1.3423 0.3018 1.1625 0.5702 0.4254 -0.4035 0.6312 -0.1399 -0.7074 0.3622 270 270 135 474.594 494.334 442.87 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2749" 75600104 1 1 3 5 0 -0.687 2.7249 -0.7823 -1.1232 -1.8598 -1.2622 -0.1815 -0.5307 -0.6262 -0.6576 225 225 180 447.981 447.294 425.105 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2750" 75600104 0 1 0 6 0 -0.687 2.7249 -0.7823 1.6595 1.5465 1.1793 0.6268 1.6893 -0.7366 1.0346 180 180 180 535.628 589.567 557.814 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2751" 75600104 1 2 3 6 0 -0.0845 -0.9298 1.2327 -1.1803 -1.8598 -0.9191 -0.5 -0.8243 0.4394 -2.0851 270 270 180 454.313 341.012 374.061 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2752" 75600104 0 1 2 5 0 -1.8939 2.7249 0.2907 0.0472 0.0213 1.1793 -0.1158 -0.4179 -0.2023 -1.4886 225 180 135 368.288 345.538 300.049 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2754" 75600104 1 1 0 5 0 -1.1858 1.0833 -0.7823 0.6175 -0.1073 0.1806 0.9491 -0.0356 1.314 0.6364 270 270 90 375.438 372.499 339.758 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2756" 75600104 1 1 0 6 0 -1.1597 0.4766 0.8615 0.6644 0.6561 -0.1357 0.1853 0.8732 -0.6783 1.0346 180 225 270 608.836 572.366 588.658 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2758" 75600104 1 1 0 4 0 -1.109 0.9517 -0.7823 -0.0662 0.4081 -0.1357 -0.0181 -0.251 -0.9422 1.0346 180 225 180 566.14 466.413 510.775 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2759" 75600104 0 2 2 1 1 -1.1858 2.7249 -0.7823 0.1348 0.6561 -0.1357 -0.3151 -1.8709 -0.1206 -2.4468 440 440 440 402.266 349.942 337.299 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2766" 75600104 0 1 0 5 0 1.1422 -0.6916 0.8615 -1.0166 -0.6541 1.1793 -1.1968 -0.8422 1.314 -1.5847 200 200 100 487.741 415.685 388.937 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2767" 75600104 0 1 0 6 0 0.1097 0.0623 0.2907 0.6226 0.3574 -1.0118 0.8622 1.1341 -0.1811 -0.9122 180 225 180 453.954 479.129 419.588 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2768" 75600104 0 1 0 6 0 -0.687 0.6818 -0.7823 0.6119 1.5465 1.1793 -0.6187 1.1804 -0.2023 1.0346 225 225 180 548.891 547.59 397.692 23 12.7042 -0.2376 -0.0097 -0.0384 0.6101 -1.0542
"2776" 75600106 0 2 2 6 0 -0.3799 0.7984 -0.7823 -1.2922 -1.8107 1.1793 -1.3597 -0.3393 1.314 1.0346 135 225 180 529.223 481.07 507.416 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2780" 75600106 1 1 2 3 0 -0.2718 -0.4483 1.2618 -0.4136 -1.8107 -0.1357 0.4319 -0.3765 -0.3673 1.0346 135 225 180 544.791 507.661 496.246 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2781" 75600106 0 2 3 6 0 -1.8939 0.4481 -0.7823 -0.3442 -0.1725 1.1793 -0.8795 -0.2868 0.0079 0.5029 180 270 90 311.794 366.858 344.966 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2782" 75600106 1 1 2 6 0 -1.8939 -0.0634 0.2907 -0.6096 -1.8107 -1.0118 -0.2309 0.1603 -2.1621 -1.1847 225 270 180 482.167 382.388 416.311 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2785" 75600106 0 1 2 6 1 -0.3799 1.6632 -0.7823 -0.0815 -1.8107 -1.0118 1.0654 0.3695 -0.5663 -1.7696 270 225 225 462.385 400.728 398.457 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2786" 75600106 1 1 2 5 0 0.8207 -0.9684 0.2907 -0.6634 -0.1725 -1.0527 -0.7152 -0.3136 -1.0266 1.0346 135 225 180 599.488 529.213 554.103 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2787" 75600106 1 2 3 3 0 0.4637 -0.374 -0.7823 -1.0825 -1.8107 -0.208 -0.6654 -1.2806 0.7628 -0.6576 180 270 180 359.027 354.827 379.314 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2788" 75600106 1 1 2 5 0 -1.8939 0.6347 -0.7823 -1.9894 -1.8107 -1.6618 -1.4886 -1.3187 -0.9734 -1.0691 105 175 70 483.706 512.991 496.628 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2789" 75600106 0 2 2 6 0 -1.1858 0.1549 -0.7823 0.5611 0.2975 1.1793 0.5027 0.7085 0.2048 -2.4468 180 180 90 407.293 382.504 347.007 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2790" 75600106 1 3 2 6 0 -0.687 0.6347 -0.7823 -0.1818 -0.7415 1.1793 0.2939 -0.3866 0.039 -0.6576 135 225 225 591.147 590.358 489.041 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2793" 75600106 1 1 2 5 0 -1.8939 0.4496 -0.7823 -1.4312 -0.6937 -1.3311 -1.1463 -0.4183 1.314 -1.7696 180 180 90 440.012 436.398 357.638 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2794" 75600106 0 2 2 4 0 -0.3799 1.6632 0.2907 0.4878 0.1675 1.1793 0.3889 -0.5279 1.314 1.0346 225 225 270 473.724 473.339 404.443 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2795" 75600106 0 2 2 5 0 0.5949 0.1974 0.7703 -0.2059 -0.3763 -0.6853 -0.073 -0.3982 -1.8358 -1.1847 450 450 450 389.273 405.69 376.208 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2796" 75600106 0 1 2 6 0 1.1911 0.2193 2.1088 0.0436 -0.0613 1.1793 -0.346 1.0055 0.7628 -0.6439 135 270 90 470.939 482.101 463.432 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2797" 75600106 0 1 2 6 0 1.0109 0.287 -0.7823 0.7393 0.0423 0.0477 1.6064 0.9835 -1.8358 1.0346 135 225 90 436.57 404.248 395.315 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2798" 75600106 0 1 2 5 0 1.8905 1.0218 -0.7823 1.1446 0.8768 1.1793 1.0602 0.7001 -2.1007 -2.4468 180 270 180 446.303 454.666 456.594 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2801" 75600106 0 1 2 5 0 1.4083 -0.6054 0.7703 -0.2605 -0.1725 1.1793 -0.6179 -0.532 -0.3673 -0.6576 135 180 90 497.524 511.314 480.95 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
"2803" 75600106 1 3 2 2 0 0.4637 0.3645 2.07 -0.2412 -0.7415 1.1793 0.0927 -1.4507 0.4522 -0.6576 135 225 90 452.727 366.271 380.646 18 10.4793 -1.4212 -1.4551 1.3545 -0.1662 0.9042
