"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"13624" 72400418 1 1 0 1 1 -0.9295 2.7249 -0.7823 -0.3172 -0.5685 1.1793 -0.2857 -1.9187 -1.2301 -0.6576 0 220 165 220 418.628 456.503 501.64 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13625" 72400418 1 1 0 2 1 0.052 0.472 0.8615 0.1827 -0.0649 -0.6853 0.4229 -1.041 1.314 -0.6576 0 275 220 220 443.31 481.14 479.462 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13627" 72400418 0 1 0 5 0 -0.13 0.6818 0.1462 -0.5576 -0.7075 -0.6853 -0.2909 0.3353 -0.2023 -0.6576 0 240 180 0 485.614 552.41 585.931 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13628" 72400418 1 1 0 3 1 1.8905 0.0348 1.5082 -1.0716 -0.677 -0.6853 -1.0921 -1.3134 -1.0726 -1.0657 0 220 165 110 592.84 542.433 615.211 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13631" 72400418 1 1 2 6 0 0.1097 -0.5878 0.7703 0.5004 1.802 -0.1357 -0.1232 0.7909 -1.415 -0.6576 0 220 165 275 486.454 575.776 586.535 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13632" 72400418 1 1 0 4 1 0.8207 0.3241 0.2907 -0.2617 -0.5426 -0.4903 0.2032 -0.0883 -0.2023 1.0346 0 220 165 165 427.217 419.813 437.269 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13635" 72400418 1 1 0 3 1 -0.9823 -0.3184 -0.7823 -1.7407 -1.2379 -1.3835 -1.0476 -1.6219 -0.0439 1.0346 2 165 165 110 501.472 472.481 522.83 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13636" 72400418 1 3 0 5 0 -0.3799 0.6818 -0.7823 -0.2366 -0.0851 1.1793 -0.5734 -0.529 -1.415 -0.6576 1 220 165 0 522.145 519.516 550.303 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13640" 72400418 1 1 0 6 0 -0.687 -0.0358 -0.7823 -0.8982 -1.7521 -0.1357 -0.7756 -0.2425 -0.2023 0.6402 0 220 165 330 577.348 573.771 497.089 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13642" 72400418 0 1 0 6 0 -0.7592 1.4685 -0.7823 1.9733 1.802 -0.1357 1.7031 1.5266 1.314 1.0346 0 275 275 0 504.28 566.412 528.667 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13643" 72400418 1 1 0 4 1 0.3335 0.4829 -0.7823 -1.4542 -1.7521 -1.0118 -1.1222 -1.4283 -0.7857 -1.2947 0 220 165 220 536.865 574.301 588.123 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13645" 72400418 1 1 0 6 0 -0.2006 2.7249 -0.7823 0.6656 0.5859 -0.4903 0.5333 1.224 -0.3971 -1.1847 0 220 165 165 590.381 524.522 526.469 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13646" 72400418 1 1 0 6 1 -0.3799 1.4685 -0.7823 -0.2976 -0.8795 -0.1357 0.0544 0.4524 0.2485 0.6364 0 220 110 110 503.655 435.24 481.936 28 10.4375 2.9595 1.5435 0.3762 0.975 -2.1866
"13649" 72400419 0 1 0 6 0 -0.687 -0.6913 1.1625 2.275 1.802 1.1793 1.2626 1.7017 -2.1621 -1.3939 0 220 220 165 510.919 468.791 514.723 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13650" 72400419 1 1 0 6 0 -1.059 1.4326 0.2907 -0.0915 -0.1838 0.0477 -0.1766 0.773 -0.8266 1.0346 0 220 220 330 622.602 549.479 603.401 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13652" 72400419 0 1 0 6 0 -0.13 0.9423 -0.7823 0.3054 0.6251 -0.1357 -0.2939 1.0508 -0.2441 -1.5824 0 220 220 165 617.926 596.988 546.924 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13653" 72400419 0 1 0 5 1 1.8905 -1.6792 3.8591 0.4393 -0.0689 1.1793 0.1483 -0.0299 -0.2023 1.0346 1 220 220 275 574.495 510.357 460.394 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13654" 72400419 1 1 0 6 0 -0.4342 -0.3184 -0.7823 0.7288 0.2916 1.1793 0.2287 1.1591 -1.8358 1.0346 0 200 200 150 592.592 452.467 508.31 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13655" 72400419 1 1 0 6 0 0.1097 -0.4986 -0.7823 0.6062 -0.3235 -0.6853 1.4374 0.8349 0.1694 -0.6576 0 220 220 165 595.735 609.867 582.17 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13656" 72400419 0 2 0 6 1 -0.0845 -0.5287 1.4093 -0.7983 -0.431 0.0477 -0.8833 0.5141 -0.0862 0.6364 1 220 275 495 459.023 405.237 440.477 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13657" 72400419 1 1 3 6 1 0.1097 -0.445 1.2618 -0.1048 -0.2216 -0.9649 0.0229 0.6194 -0.2327 1.0346 1 250 250 200 494.802 450.198 520.664 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13658" 72400419 0 1 0 6 0 -0.4342 -0.1939 -0.7823 0.4436 0.2916 1.1793 0.2195 0.7661 -1.1481 0.2127 0 220 220 330 538.446 540.089 522.024 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13659" 72400419 1 1 3 2 0 -1.8939 0.705 0.8615 -0.1484 -0.9597 1.1793 -0.1806 -1.5561 0.298 1.0346 0 120 120 120 336.019 226.624 316.931 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13661" 72400419 1 3 0 4 1 -1.2792 0.6818 -0.7823 0.064 1.0094 0.0477 -0.2728 -0.5895 1.314 0.2127 0 220 220 220 534.371 579.788 545.691 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13662" 72400419 1 1 0 6 0 -0.687 2.7249 -0.7823 -0.6385 -1.4562 -0.6853 -0.1876 -0.0834 -0.9734 -0.6576 0 200 200 150 597.497 522.424 508.843 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13663" 72400419 0 3 0 3 0 0.1097 0.4829 -0.7823 0.0663 1.802 -1.0118 -0.5061 -0.7848 -1.2301 0.5029 0 220 220 0 508.791 563.985 494.259 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13664" 72400419 1 1 0 6 0 -0.9823 2.7249 0.2907 0.9217 1.802 1.1793 -0.1309 1.2018 0.2485 0.6364 0 330 275 330 594.174 465.712 547.576 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13665" 72400419 0 1 0 6 0 0.1097 -0.3184 -0.7823 0.8054 0.7064 0.0477 0.5329 1.2115 -1.6278 -1.1847 0 220 220 0 670.848 612.894 548.566 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13666" 72400419 1 1 0 6 0 0.4637 0.3241 0.2907 0.3427 -0.0851 -0.1357 0.4101 -0.0736 -0.2023 -0.6576 0 220 220 165 652.371 591.985 589.32 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13667" 72400419 0 1 0 6 0 1.4083 0.3018 0.7703 0.9351 1.0094 1.1793 0.1667 1.2888 -0.1724 -1.1847 0 240 240 360 596.291 566.045 626.184 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13668" 72400419 0 1 0 5 0 0.052 1.4685 -0.7823 0.635 0.7064 -0.1357 0.361 0.2909 0.1155 1.0346 0 220 220 0 570.249 513.764 567.973 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13669" 72400419 1 1 0 6 0 -0.13 0.6576 -0.7823 0.9658 1.0094 1.1793 0.3691 1.3302 -0.2023 1.0346 0 220 220 165 606.657 540.314 512.691 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13670" 72400419 0 1 0 6 0 -0.4342 1.4326 -0.7823 0.2597 1.802 -0.1357 -0.3106 0.8014 -0.4377 1.0346 0 240 240 420 606.92 504.929 569.248 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13671" 72400419 0 1 0 5 0 0.1097 0.8801 -0.7823 -0.2814 1.802 -1.0527 -0.7121 -0.3349 -1.3345 1.0346 0 220 220 165 532.391 486.017 499.688 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13672" 72400419 0 1 0 6 0 -0.4342 0.9423 0.2907 0.013 -0.383 -1.0118 0.8521 0.5955 -0.3673 1.0346 0 220 220 165 564.783 467.442 424.923 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13673" 72400419 0 1 0 6 0 -0.687 2.7249 -0.7823 0.2086 1.802 1.1793 -0.5432 0.897 -2.7106 1.0346 0 240 240 180 643.674 462.602 399.451 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13675" 72400419 0 1 0 5 0 0.4637 -0.6913 -0.7823 -0.0503 1.0094 -0.1357 -0.6257 0.2905 -0.3971 1.0346 0 220 220 275 594.631 465.459 417.76 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13676" 72400419 0 1 0 6 0 1.3423 0.9423 -0.7823 0.7671 1.0094 1.1793 0.4463 0.9146 -1.415 1.0346 0 240 240 0 620.665 585.403 558.441 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13679" 72400419 1 1 0 6 0 -0.9295 -0.4509 0.2907 0.2583 0.2916 -0.4884 0.2247 0.9799 -0.4377 -0.6576 0 200 200 150 615.898 543.715 655.234 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13680" 72400419 1 1 0 5 0 0.1097 0.4893 -0.7823 -1.0379 -1.7521 -1.3835 -0.0695 0.1909 -1.415 0.6364 0 200 200 150 527.45 413.749 474.858 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13681" 72400419 1 1 0 6 0 -0.9295 -0.4509 0.2308 -0.2559 0.5143 -0.1357 -0.8904 0.933 -0.2023 0.2127 0 220 220 330 670.345 601.176 705.904 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13683" 72400419 0 2 0 5 0 1.8905 0.3241 -0.7823 -1.1181 -1.7521 -0.6853 -0.6886 -0.8551 0.1259 0.6364 0 220 220 0 510.646 626.437 555.82 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13685" 72400419 0 1 0 6 0 0.4637 -2.0711 -0.7823 -0.2061 -0.496 -0.6853 0.317 0.9541 0.3485 1.0346 0 220 220 165 695.885 651.428 602.38 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13687" 72400419 0 1 0 6 0 -1.0109 -0.5707 1.4454 -0.509 0.3171 0.0477 -1.015 0.4449 -0.5973 0.6402 0 220 220 165 457.158 361.972 399.375 28 19.982 -0.4413 -1.4551 -0.1692 -0.1274 0.3009
"13689" 72400420 0 1 0 6 0 -1.8939 -0.3184 -0.7823 2.9351 1.802 1.1793 2.6384 2.0167 1.314 1.0346 0 360 240 180 564.563 597.829 570.088 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13694" 72400420 0 1 0 6 0 1.8905 -1.4018 1.7926 0.4619 -0.5685 -1.0118 1.5444 0.887 -0.7366 1.0346 0 360 240 180 562.207 514.282 485.037 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13695" 72400420 0 1 0 6 0 1.8905 -0.0692 0.7703 3.0398 1.802 1.1793 1.9906 2.0627 0.6259 -1.3914 2 360 240 360 554.951 618.335 624.481 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13696" 72400420 0 1 0 6 0 -0.687 0.9423 0.2308 0.8634 0.4541 -0.6853 0.7683 1.369 1.314 -1.3914 2 360 240 360 561.048 535.457 533.028 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13698" 72400420 1 3 0 6 0 -0.687 1.4685 -0.7823 0.4822 0.7064 -1.0118 0.6299 0.1143 -0.1298 0.2127 0 240 240 180 462.975 440.461 467.929 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13699" 72400420 1 1 0 5 0 1.0944 0.9423 -0.7823 -0.686 0.0739 -0.1357 -0.963 -0.2197 -0.2023 0.6364 0 360 240 0 465.983 463.891 490.429 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13700" 72400420 0 3 3 6 0 -1.8939 -1.5073 -0.7823 1.6139 1.802 1.1793 1.1216 1.3776 0.7628 1.0346 2 360 240 240 537.88 515.296 658.273 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13701" 72400420 1 1 0 6 0 -0.3799 0.0271 -0.7823 1.49 1.802 1.1793 0.3964 1.3232 -0.0348 1.0346 0 360 240 360 643.242 553.803 563.419 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13702" 72400420 0 1 0 2 0 0.052 0.9423 -0.7823 0.7256 0.4239 -0.1357 0.6778 -0.9082 0.385 0.6402 0 360 240 240 486.508 528.501 477.121 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13703" 72400420 0 1 0 6 0 -0.2006 0.9683 0.2907 0.8074 0.7064 -0.1357 0.5447 0.8817 0.2048 -1.0657 0 330 220 165 541.061 548.131 544.664 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13704" 72400420 1 1 0 6 0 -0.1748 0.6818 -0.7823 -1.1045 -1.7521 -1.3525 -0.6978 0.2241 0.7628 0.3622 2 360 240 0 564.101 525.775 591.449 23 2.6316 -0.2376 -1.4551 -2.0719 -2.0409 -0.1868
"13705" 72400421 1 1 0 6 0 -1.1597 -0.7814 0.2907 1.0772 1.802 -0.1357 0.5098 0.641 1.314 0.3622 0 220 220 220 608.993 455.364 560.977 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13706" 72400421 0 1 0 5 0 -0.7592 2.7249 -0.7823 0.6672 -0.5685 1.1793 1.3486 0.4326 0.4394 1.0346 0 220 220 0 513.115 468.782 573.274 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13707" 72400421 1 1 0 6 0 -1.4869 0.171 -0.7823 0.2029 -0.2839 -0.1357 0.3827 0.4766 1.314 1.0346 1 220 220 0 509.196 425.039 436.088 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13708" 72400421 1 1 0 2 1 0.1097 0.6713 -0.7823 -0.7805 -0.2825 1.1793 -1.0111 -1.3149 0.6259 0.2127 0 200 200 150 541.138 488.623 467.091 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13709" 72400421 0 3 0 6 1 -0.4342 0.7289 -0.7823 -0.3717 -0.4546 -0.8449 -0.0209 -0.4916 0.7015 0.2169 1 225 360 315 419.888 397.97 516.251 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13710" 72400421 0 1 0 4 0 0.4637 0.9423 -0.7823 0.3538 0.0307 1.1793 -0.4205 -0.6334 1.314 -0.6576 0 200 200 0 581.085 636.69 686.676 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13711" 72400421 1 1 0 6 0 -1.8939 -3.2367 -0.7823 0.5693 -0.5426 0.0477 1.7166 0.741 -0.9734 -0.6576 0 275 275 330 464.598 398.138 480.094 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13712" 72400421 1 1 0 5 1 -0.2006 1.4685 -0.7823 0.4726 0.4541 -0.6853 0.3357 -0.209 -0.8065 -0.6576 0 200 200 150 413.033 354.503 404.783 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13713" 72400421 0 1 0 6 1 -0.4342 1.4326 -0.7823 -0.4337 -1.7521 -0.6853 -0.0345 -0.2098 -0.4082 1.0346 0 220 220 165 380.897 310.808 370.665 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13715" 72400421 0 1 0 5 0 0.4637 -0.3184 0.2907 -0.3894 -1.2379 1.1793 -0.2031 -0.4675 -0.0037 -0.6576 0 360 360 540 547.81 512.522 560.23 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13716" 72400421 1 1 0 6 0 1.8905 -0.9779 -0.7823 -0.4443 -0.9597 -1.0118 0.0488 0.6207 -1.0266 -0.6576 0 200 200 350 548.666 508.08 547.928 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13717" 72400421 0 1 0 5 0 0.052 0.3379 -0.7823 0.3866 -0.0273 1.1793 0.317 0.5131 1.314 -0.6576 0 220 220 0 499.159 451.677 483.236 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13718" 72400421 1 1 0 3 0 1.0671 0.2159 0.7703 1.1262 -0.0851 1.1793 1.1752 0.1464 1.314 1.0346 0 220 220 165 422.263 394.132 493.907 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13719" 72400421 0 1 0 6 0 -0.4342 1.4685 -0.7823 0.6107 0.0739 1.1793 0.4035 1.168 1.314 1.0346 1 200 200 150 562.568 454.272 492.35 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13720" 72400421 0 1 0 6 0 -0.4342 0.6653 -0.7823 0.3799 0.2916 -0.4903 0.3827 0.9346 -0.4377 1.0346 0 200 200 150 542.067 515.657 562.578 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13721" 72400421 1 1 0 6 1 -0.4342 0.0544 -0.7823 0.5798 1.0094 1.1793 -0.1732 1.0192 1.314 -0.6576 0 200 200 450 559.752 507.09 546.296 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13722" 72400421 0 1 0 6 0 0.052 0.6818 -0.7823 0.2579 0.7064 1.1793 -0.3172 0.7694 0.298 1.0346 0 180 180 0 438.047 441.944 438.068 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13723" 72400421 0 1 0 6 0 0.4637 0.6818 -0.7823 1.2291 1.0094 1.1793 0.647 0.9108 1.314 1.0346 0 220 220 165 527.873 446.24 451.739 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13724" 72400421 1 1 0 6 1 0.4637 0.9517 -0.7823 1.2738 0.2964 1.1793 1.0503 1.2306 1.314 0.5029 0 220 220 220 611.326 528.767 538.368 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13725" 72400421 0 1 0 4 0 0.4637 -0.3184 -0.7823 -0.2704 -1.2379 0.0477 0.4881 -0.9273 1.314 -0.6576 0 220 220 330 511.214 401.959 496.237 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13726" 72400421 0 1 0 2 0 1.3423 0.9423 -0.7823 -1.2038 -0.5474 0.0477 -1.2707 -1.7728 1.314 1.0346 0 200 200 150 441.703 446.459 422.509 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13727" 72400421 0 1 0 5 1 0.1097 0.6818 -0.7823 -0.3384 -0.0689 -0.6853 -0.2794 0.1947 1.314 1.0346 0 220 220 220 475.847 422.101 506.633 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13728" 72400421 1 1 0 6 0 -0.2006 0.6818 -0.7823 0.3513 -0.1838 1.1793 0.3357 0.0865 0.4394 -0.6576 0 135 135 135 493.893 425.522 478.229 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13730" 72400421 1 1 0 6 1 0.6556 -0.3184 0.2308 0.7048 -0.0851 -0.1357 1.0205 0.2161 -0.5973 -0.6576 1 275 275 165 508.328 424.293 513.904 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13731" 72400421 1 1 0 4 0 0.4637 -1.0499 1.1928 1.3751 0.7064 1.1793 0.8356 0.3786 -2.7106 1.0346 0 220 220 165 521.106 421.64 504.111 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13732" 72400421 0 1 0 5 0 -0.4342 2.7249 -0.7823 -0.075 -0.9597 -0.4903 0.8014 0.3881 -0.9734 -0.6576 1 200 250 450 447.34 475.363 587.081 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13733" 72400421 1 1 0 3 0 0.1466 2.7249 -0.7823 -0.7814 -1.7521 -0.6853 -0.4149 -0.1602 1.314 1.0346 0 220 220 330 678.477 568.323 628.601 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13734" 72400421 0 1 0 6 0 0.1097 0.9423 -0.7823 0.0646 0.2964 -0.9302 -0.2485 0.878 1.314 1.0346 1 200 200 150 506.337 542.758 542.438 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13735" 72400421 1 1 0 4 0 -0.3009 2.7249 -0.7823 0.3679 0.7064 1.2099 -0.2031 -0.1745 1.314 1.0346 1 220 220 165 494.238 451.636 465.107 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13736" 72400421 1 1 0 6 0 -1.8939 0.5251 1.2618 -0.5854 -0.8795 0.1806 -0.433 -0.4429 1.314 -0.6576 0 200 200 0 544.156 508.185 623.973 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13737" 72400421 0 1 0 6 0 0.052 -0.3184 -0.7823 0.4543 -0.1838 1.1793 0.4255 1.1138 0.3485 -0.6576 0 200 200 450 563.661 504.765 563.751 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13740" 72400421 0 1 0 6 0 -0.687 -1.2767 -0.7823 0.3998 -0.7684 1.1793 0.8521 0.5599 0.7015 1.0346 0 200 200 450 438.402 452.727 466.833 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13741" 72400421 1 1 0 2 0 0.4637 -0.9879 -0.7823 0.4884 -0.2203 0.0477 1.2527 -0.4905 1.314 -0.6576 1 200 200 150 434.648 259.93 430.921 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13742" 72400421 1 1 0 4 1 -0.4342 0.4766 -0.7823 -0.1852 -0.1838 -0.4903 -0.1781 -0.6248 -2.1007 -1.1847 0 200 200 200 538.056 545.181 501.913 28 14.4426 0.0259 -0.5869 -1.394 -0.9173 -0.1868
"13743" 72400422 1 1 0 6 0 -0.1748 0.6678 0.8233 1.5175 1.0094 1.1793 0.7683 1.5128 -0.6371 1.0346 0 200 150 300 555.277 524.105 549.033 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13744" 72400422 0 1 0 5 1 -0.13 0.3018 -0.7823 -0.6654 -0.431 1.1793 -0.8582 -0.6763 1.314 1.0346 2 200 200 200 376.039 343.838 411.209 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13745" 72400422 1 1 0 6 0 -0.2006 0.9517 0.2907 0.2902 1.0094 1.1793 -0.4859 0.9315 -0.7562 1.0346 0 200 150 300 610.474 682.476 651.987 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13746" 72400422 1 1 0 5 0 -0.3799 -0.3184 0.2907 -0.8193 -0.5491 -0.1357 -0.9031 -0.6679 -0.7857 -0.6576 0 200 150 150 608.959 545.369 631.72 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13747" 72400422 1 1 0 5 0 -0.2006 -0.3184 -0.7823 -0.368 -0.9597 -0.1357 -0.1225 -0.4584 0.0703 -0.6576 1 220 165 165 441.377 471.797 464.66 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13748" 72400422 0 1 0 6 0 -0.3799 0.3241 -0.7823 0.6984 0.1986 -0.1357 0.6962 0.9882 -0.6262 1.0346 0 200 150 150 532.964 531.277 526.886 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13749" 72400422 1 1 0 5 0 0.1097 0.9517 0.2907 -2e-04 0.0739 -0.1357 -0.1225 -0.2159 -1.555 0.5029 0 200 200 150 458.069 484.758 482.974 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13750" 72400422 1 1 0 2 0 -1.2792 0.4829 -0.7823 0.4551 0.4239 1.1793 -0.0798 -0.792 -0.2023 0.6402 0 200 150 150 560.344 551.142 568.005 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13751" 72400422 1 1 0 6 0 -0.9823 0.1837 -0.7823 0.3724 0.4239 -0.6122 0.0051 0.9663 -0.0862 1.0346 0 200 150 150 544.536 565.093 608.604 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13752" 72400422 0 1 0 5 0 -0.13 0.0348 -0.7823 -0.0925 -0.3221 1.1793 -0.3441 -0.6139 0.3485 1.0346 1 200 150 150 417.807 421.531 375.77 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13753" 72400422 0 1 2 6 0 -1.2792 -0.445 -0.7823 1.3482 0.7064 1.1793 0.8521 0.2965 0.1597 1.0346 0 200 200 150 526.2 470.564 507.973 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13754" 72400422 1 1 0 6 0 1.0671 -0.0603 1.1928 -0.549 0.1344 -0.1357 -1.2269 -0.0251 -0.9734 1.0346 0 200 150 150 514.832 485.716 506.344 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13755" 72400422 0 1 0 5 0 1.8905 -0.0358 -0.7823 0.7951 1.802 1.1793 0.0051 0.1399 -1.8358 1.0346 0 200 150 0 548.728 609.509 579.937 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13757" 72400422 0 1 0 4 0 0.4637 0.9423 -0.7823 0.4306 0.0307 1.1793 0.0576 -0.7838 0.7015 0.3622 0 200 150 300 564.808 526.301 497.845 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13758" 72400422 0 1 0 6 0 -0.1748 0.9423 -0.7823 -0.6763 0.1758 0.0477 -1.0591 -0.4814 0.385 1.0346 0 200 150 450 577.544 632.484 641.674 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13759" 72400422 1 1 2 5 0 -1.4869 0.2968 -0.7823 0.1005 0.4239 -0.6947 -0.2127 -0.3394 -2.7106 -0.6576 0 200 200 150 509.012 536.261 562.217 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13760" 72400422 1 2 0 6 0 -0.4342 -0.2649 -0.7823 -0.0458 1.802 -1.0118 -0.4993 0.7893 -0.1298 1.0346 0 200 150 150 492.087 503.84 502.272 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13761" 72400422 0 1 0 4 0 -0.2006 -1.1879 2.896 0.2208 0.4239 1.1793 -0.4138 -0.6893 1.314 1.0346 0 200 150 150 507.686 456.819 430.439 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
"13762" 72400422 0 1 0 1 0 -0.2006 0.4909 -0.7823 0.9986 1.802 -0.1357 0.6626 -1.2405 -1.1481 1.0346 1 200 200 200 520.284 434.753 459.26 28 9.6667 0.0686 0.21 0.3623 -0.5079 0.9042
